Global_Frame_ID,Object_ID,Class_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2,Polygon_Coords,Image_Path
54,2,0,993,242,9932,0,"1061,181;1040,175;1042,188;984,225;947,203;881,200;881,208;932,220;959,237;951,252;930,259;937,281;980,268;992,276;960,318;930,330;948,330;975,315;984,326;1007,303;1018,274;1033,281;1021,245;1058,208;1068,210;1076,222;1087,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r930_c0_f0054.jpg
55,1,0,859,325,14253,0,"855,182;837,208;841,241;832,282;813,295;823,317;840,329;836,406;816,429;818,437;833,446;872,446;892,430;893,424;873,410;883,355;893,341;910,370;915,358;906,334;918,329;889,335;900,271;894,234;879,224;863,224;854,215;859,192",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r277_c0_f0055.jpg
55,2,0,993,242,9901,0,"1068,188;1040,175;1042,188;1032,199;984,225;947,203;881,200;881,209;931,219;961,239;947,254;926,256;936,266;937,281;980,268;992,276;959,319;930,330;949,330;974,315;984,326;1007,303;1019,273;1033,281;1021,246;1059,208;1077,223;1087,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r277_c0_f0055.jpg
56,1,0,860,325,14280,0,"855,182;837,208;841,240;832,282;813,295;822,316;840,330;836,408;816,429;823,442;834,446;874,445;888,435;893,423;874,414;883,354;891,341;909,370;915,361;906,334;917,329;891,336;888,326;901,271;893,256;895,235;855,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r439_c0_f0056.jpg
56,2,0,993,242,9841,0,"1060,181;1040,174;1043,187;1033,199;986,224;947,204;881,200;880,209;932,220;961,239;932,260;937,281;975,268;991,274;988,288;961,318;930,330;949,330;974,315;984,327;1007,304;1019,273;1033,279;1021,246;1058,209;1067,210;1076,223;1087,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r439_c0_f0056.jpg
57,1,0,860,324,14497,0,"854,182;837,208;840,241;832,282;826,292;813,295;820,313;839,327;835,410;816,429;823,442;872,446;888,435;893,424;874,414;884,352;892,342;909,370;915,361;905,334;916,329;891,333;888,323;897,278;921,250;899,259;893,230;855,216;860,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r988_c0_f0057.jpg
57,2,0,994,242,9720,0,"1060,181;1040,174;1044,187;1032,200;986,224;943,205;891,196;881,200;880,208;891,206;959,234;956,248;932,260;937,281;975,268;992,275;989,287;960,319;930,330;949,330;973,315;984,327;1005,307;1018,273;1033,279;1021,246;1059,209;1069,211;1076,223;1087,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r988_c0_f0057.jpg
58,1,0,861,324,14533,0,"855,182;837,208;841,241;827,288;845,302;845,311;835,313;823,290;813,296;821,314;839,327;836,348;816,360;813,372;816,395;821,363;836,359;835,410;816,429;835,446;874,445;892,430;891,421;873,414;886,345;897,345;909,370;914,364;905,335;914,329;891,336;887,324;898,278;921,250;900,259;891,250;895,233;888,224;855,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r120_c0_f0058.jpg
58,2,0,994,242,9692,0,"1067,187;1040,174;1044,188;1034,199;986,224;944,205;895,196;880,200;881,208;892,205;927,217;961,237;952,251;933,259;937,281;975,267;992,275;960,319;930,330;948,330;974,315;984,327;1007,305;1018,273;1031,283;1033,271;1021,246;1059,209;1068,210;1078,224;1087,220",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r120_c0_f0058.jpg
59,1,0,861,324,14557,0,"855,182;837,208;840,251;828,287;845,310;835,313;822,290;813,297;840,329;835,349;816,361;813,374;816,395;821,364;836,361;835,410;816,429;835,446;874,445;892,430;890,421;873,414;887,345;897,346;909,370;914,364;904,335;913,329;891,330;887,323;899,277;921,250;897,258;890,251;889,224;856,217",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r271_c0_f0059.jpg
59,2,0,994,243,9659,0,"1068,188;1040,174;1045,187;1033,200;984,225;946,205;897,196;880,201;959,234;953,250;933,258;937,281;975,268;991,275;960,319;930,330;948,330;974,315;984,326;1009,302;1018,273;1031,282;1033,272;1021,246;1059,209;1068,210;1078,224;1087,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r271_c0_f0059.jpg
60,1,0,861,324,14488,0,"854,182;838,208;841,242;832,281;814,293;816,307;840,327;839,345;821,355;813,372;817,395;819,369;836,361;836,409;816,431;837,446;874,445;893,428;873,414;887,344;898,346;910,370;914,363;910,339;887,324;899,277;921,249;900,259;891,223;858,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r348_c0_f0060.jpg
60,2,0,993,243,9674,0,"1070,190;1040,175;1045,188;1034,200;984,225;944,205;883,197;881,207;891,204;931,218;960,235;952,250;930,255;938,266;937,281;974,268;992,276;960,318;928,329;948,330;974,315;984,326;1008,303;1019,272;1031,282;1033,271;1021,245;1059,209;1068,210;1077,223;1087,220",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r348_c0_f0060.jpg
61,1,0,861,324,14352,0,"854,183;838,208;841,252;827,287;845,299;845,312;835,315;825,291;814,293;816,307;840,327;835,351;814,369;816,395;820,367;836,360;837,407;816,431;838,446;874,445;893,429;873,409;888,343;897,345;909,369;914,363;910,339;887,323;899,283;921,252;919,246;900,261;890,250;895,235;889,224;855,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r883_c0_f0061.jpg
61,2,0,994,243,9647,0,"1061,181;1040,174;1046,187;1041,194;984,225;944,205;881,198;880,206;891,204;960,234;954,248;933,255;937,279;974,268;992,275;960,318;930,330;948,330;974,315;984,326;1006,306;1018,272;1033,279;1021,245;1059,209;1068,210;1077,223;1087,220",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r883_c0_f0061.jpg
62,1,0,862,324,14524,0,"854,183;838,207;841,243;832,283;814,293;816,307;841,329;835,353;816,361;814,369;816,395;820,367;836,359;836,408;816,431;837,446;874,445;893,428;874,415;887,345;899,348;909,369;914,363;910,339;887,323;899,283;921,247;900,259;894,231;854,214",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r804_c0_f0062.jpg
62,2,0,994,242,9660,0,"1061,181;1040,175;1045,188;1035,200;986,224;944,205;893,195;881,199;881,205;930,217;960,234;952,250;934,256;940,266;937,280;974,269;992,276;960,318;931,329;948,330;974,315;984,326;1007,304;1021,268;1033,280;1031,267;1023,262;1023,245;1059,210;1068,210;1077,223;1087,221",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r804_c0_f0062.jpg
63,1,0,862,324,14538,0,"854,183;838,207;841,242;833,280;814,293;816,307;841,329;836,352;816,361;814,369;816,396;820,367;836,358;836,408;816,431;822,441;839,446;874,445;893,429;874,414;884,354;892,342;909,369;914,355;910,339;887,324;899,284;921,251;918,247;899,258;893,232;855,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r975_c0_f0063.jpg
63,2,0,994,243,9644,0,"1068,187;1040,175;1046,187;1035,200;984,225;943,205;893,195;881,199;882,206;933,218;961,234;956,247;935,257;941,266;937,281;974,269;992,277;960,318;931,329;946,330;974,315;984,326;1006,305;1018,271;1026,272;1034,286;1022,245;1059,210;1068,210;1077,223;1087,221",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r975_c0_f0063.jpg
64,1,0,862,323,14617,0,"854,183;838,207;836,272;825,290;814,293;816,308;841,329;836,352;816,361;817,395;822,362;836,358;836,406;816,432;838,446;874,445;893,429;874,414;884,354;893,343;909,369;914,356;910,339;887,324;903,277;929,245;900,258;896,234;887,225;855,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r331_c0_f0064.jpg
64,2,0,994,243,9580,0,"1068,187;1040,175;1047,187;1041,195;984,225;942,205;881,198;881,206;931,217;961,234;953,250;935,259;937,279;981,268;992,276;960,318;932,329;946,330;975,315;984,326;1005,307;1018,271;1026,272;1034,286;1022,245;1058,210;1068,209;1077,222;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r331_c0_f0064.jpg
65,1,0,862,322,14646,0,"854,183;838,208;841,241;833,281;813,298;816,308;841,329;836,354;824,356;837,361;836,408;816,429;822,441;839,446;874,445;893,428;873,413;884,354;893,343;909,369;914,356;910,340;888,323;902,278;929,245;921,243;900,258;892,224;863,222;854,214;859,192",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r785_c0_f0065.jpg
65,2,0,994,243,9511,0,"1068,187;1040,175;1047,187;1036,200;984,226;943,205;891,194;880,199;881,206;893,204;931,217;961,234;952,251;934,260;937,279;974,268;992,276;961,317;934,329;950,329;975,315;984,326;1005,307;1019,269;1032,282;1022,245;1059,210;1068,209;1077,222;1087,221",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r785_c0_f0065.jpg
66,1,0,862,322,14718,0,"854,183;838,208;841,243;833,281;814,293;816,308;841,329;835,351;816,361;814,370;816,395;821,364;836,358;836,408;816,432;839,446;874,445;892,430;890,421;873,414;884,354;893,343;909,369;914,355;910,340;887,324;901,280;929,246;921,243;899,257;897,230;854,214",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r652_c0_f0066.jpg
66,2,0,994,243,9482,0,"1068,187;1040,175;1047,187;1036,200;984,226;942,205;892,194;881,198;881,205;932,217;962,234;953,251;934,261;937,279;975,267;991,273;988,288;950,323;933,324;935,329;955,327;975,315;984,326;1007,304;1019,269;1034,281;1022,245;1059,210;1068,209;1077,222;1087,221",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r652_c0_f0066.jpg
67,1,0,862,323,14602,0,"854,183;838,208;842,240;827,287;845,302;845,311;835,316;824,290;813,297;816,308;840,326;837,345;814,369;816,395;819,368;833,360;836,409;816,432;824,442;876,444;892,430;890,421;873,414;884,353;894,343;909,369;914,355;910,340;891,336;887,323;901,280;929,245;899,258;896,230;855,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r417_c0_f0067.jpg
67,2,0,993,244,9498,0,"1068,187;1040,175;1047,187;1041,195;985,225;942,205;881,197;881,205;932,217;961,234;954,251;934,259;937,280;975,268;991,275;987,289;960,318;931,324;936,329;956,327;974,316;984,326;1006,306;1017,268;1033,279;1022,245;1061,210;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r417_c0_f0067.jpg
68,1,0,862,323,14604,0,"854,183;838,208;840,251;827,287;845,311;835,316;824,291;814,293;816,308;840,326;837,346;814,369;817,394;819,368;837,364;836,409;816,431;824,442;874,445;893,429;874,414;884,354;894,343;909,369;914,355;910,339;891,336;887,324;901,280;929,245;898,257;897,231;855,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r337_c0_f0068.jpg
68,2,0,993,243,9568,0,"1060,180;1040,175;1047,187;1042,194;985,225;943,205;892,194;880,198;881,206;932,217;961,234;954,251;933,260;938,280;975,268;991,276;987,289;959,318;930,324;949,329;976,316;984,326;1007,304;1019,267;1033,278;1031,267;1022,262;1022,245;1061,210;1087,222;1080,202",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r337_c0_f0068.jpg
69,1,0,862,323,14587,0,"854,183;838,208;840,251;827,287;845,311;835,316;824,291;814,293;816,308;841,329;837,346;814,369;816,395;820,367;835,361;836,409;816,431;824,442;874,445;893,428;874,414;884,353;894,342;909,369;914,356;910,339;891,336;888,323;899,283;929,245;900,258;896,231;855,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r134_c0_f0069.jpg
69,2,0,993,244,9604,0,"1078,199;1060,180;1040,175;1047,187;1042,194;982,225;939,204;882,197;880,206;932,217;961,234;954,251;932,261;937,282;985,268;992,277;959,318;913,325;949,329;976,316;984,326;1006,306;1019,268;1033,278;1022,245;1059,211;1068,209;1077,221;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r134_c0_f0069.jpg
70,1,0,861,323,14584,0,"855,183;838,208;841,242;833,282;814,293;816,308;841,329;838,345;814,369;816,395;819,369;835,362;836,409;816,431;824,442;847,446;879,443;893,429;874,407;887,344;898,346;909,369;914,363;910,339;891,336;888,323;898,285;922,250;900,258;897,231;859,219;853,209",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r458_c0_f0070.jpg
70,2,0,992,244,9639,0,"1078,199;1060,180;1040,175;1047,187;1041,195;983,225;943,205;882,197;881,207;932,217;961,234;955,250;932,261;937,283;974,268;991,275;988,288;959,318;904,330;928,324;950,329;974,316;984,326;1006,306;1018,267;1033,278;1022,261;1022,245;1061,210;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r458_c0_f0070.jpg
71,1,0,861,323,14685,0,"854,183;838,207;841,241;833,282;814,294;816,307;840,327;836,347;816,361;813,372;816,395;820,368;836,364;836,408;816,431;824,442;873,445;893,429;874,414;887,344;897,345;909,370;914,363;910,339;891,336;888,326;899,281;913,266;898,255;902,237;909,234;858,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r873_c0_f0071.jpg
71,2,0,992,244,9595,0,"1078,199;1060,180;1040,175;1047,187;1034,201;981,224;943,205;881,197;881,206;933,217;961,234;953,251;933,260;935,282;975,268;991,275;989,287;959,318;905,330;927,324;947,330;975,316;984,326;1008,302;1012,264;1033,278;1022,263;1022,246;1062,210;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r873_c0_f0071.jpg
72,1,0,860,324,14612,0,"854,182;838,207;841,240;833,282;814,294;816,308;841,329;835,350;816,361;813,372;816,396;820,368;836,363;836,408;816,430;822,441;840,446;873,445;893,429;891,421;874,413;887,344;897,345;909,370;914,363;910,339;891,337;888,325;898,277;909,266;900,255;905,234;856,216;859,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r447_c0_f0072.jpg
72,2,0,992,244,9682,0,"1079,200;1059,179;1040,175;1047,187;1042,194;982,224;942,205;881,197;881,206;932,217;961,235;955,250;932,259;936,283;975,268;991,278;953,322;916,323;897,334;927,324;948,330;975,316;984,327;1006,306;1016,269;1023,267;1033,278;1022,245;1060,211;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r447_c0_f0072.jpg
73,1,0,861,324,14515,0,"854,181;838,207;840,251;828,287;845,303;845,312;834,315;823,291;814,293;816,308;841,329;837,346;816,361;813,372;816,395;819,369;836,364;836,408;816,430;824,442;873,445;893,429;891,421;874,414;887,344;897,345;909,369;914,363;910,339;891,336;888,325;899,281;912,267;899,256;910,234;859,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r637_c0_f0073.jpg
73,2,0,992,244,9596,0,"1078,199;1059,179;1039,176;1047,187;983,224;944,206;882,197;881,206;932,217;961,234;956,250;932,260;941,270;937,284;975,268;991,281;953,322;915,323;898,335;927,324;948,330;975,316;984,327;1008,302;1011,263;1033,278;1022,262;1022,245;1060,211;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r637_c0_f0073.jpg
74,1,0,861,324,14556,0,"854,181;838,207;840,252;828,287;845,303;845,313;834,315;823,292;814,294;816,307;841,329;836,348;816,361;813,372;816,396;823,366;835,363;836,408;816,431;822,441;873,445;893,429;891,421;874,414;887,345;898,347;909,369;914,363;910,339;891,334;888,324;900,278;912,267;898,255;910,234;859,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r554_c0_f0074.jpg
74,2,0,993,244,9513,0,"1078,199;1059,179;1039,176;1047,187;982,224;942,206;883,197;881,206;932,217;961,234;956,250;933,260;941,270;937,284;974,268;991,279;958,319;912,324;898,335;926,324;949,330;975,316;981,327;962,338;965,345;1005,307;1014,277;1009,266;1022,264;1022,245;1063,210;1087,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r554_c0_f0074.jpg
75,1,0,861,323,14732,0,"855,182;838,207;841,240;833,282;814,294;816,307;840,327;836,347;816,361;813,371;816,396;820,369;836,365;836,408;816,430;822,441;843,446;879,443;893,429;891,421;874,413;887,345;897,346;909,370;914,363;910,339;891,336;888,324;899,279;912,266;899,255;908,234;858,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r930_c0_f0075.jpg
75,2,0,993,244,9648,0,"1059,179;1039,176;1046,187;1040,195;986,224;910,199;880,200;881,207;933,218;960,234;954,251;933,260;940,271;937,285;975,268;991,277;981,297;939,329;976,317;980,327;961,340;966,345;1006,305;1016,271;1008,266;1012,260;1033,282;1023,245;1061,211;1087,222;1079,200",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r930_c0_f0075.jpg
76,1,0,861,323,14676,0,"855,183;838,207;841,241;834,282;814,294;816,307;840,327;837,347;825,352;813,371;816,396;823,366;835,362;836,408;816,430;822,441;840,446;873,445;893,429;891,421;874,413;887,345;897,346;909,369;914,363;910,339;891,336;888,327;899,282;912,267;899,255;907,234;901,227;860,219;853,209;859,192",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r857_c0_f0076.jpg
76,2,0,993,244,9659,0,"1059,179;1039,176;1046,187;985,224;962,212;881,198;881,208;932,218;961,236;956,250;933,261;937,285;974,269;991,276;989,288;960,318;931,324;952,330;976,317;980,327;961,340;966,345;1007,303;1012,259;1032,282;1023,245;1061,211;1087,222;1077,197",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r857_c0_f0076.jpg
77,1,0,861,324,14285,0,"854,182;838,210;836,288;845,312;835,315;823,293;814,294;816,307;841,329;836,349;817,360;813,371;816,396;820,369;836,363;836,408;816,429;834,445;873,445;893,429;874,413;886,344;896,343;909,369;914,363;910,339;900,333;891,337;888,324;900,279;912,267;899,255;901,229;859,218;854,206;860,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r602_c0_f0077.jpg
77,2,0,994,244,9747,0,"1060,180;1039,176;1043,193;984,224;908,199;880,201;881,208;932,219;960,235;956,250;933,261;941,270;937,285;975,270;991,278;989,289;946,329;976,317;979,325;963,345;1005,308;1016,271;1012,261;1034,282;1021,251;1031,237;1065,210;1087,222;1078,198",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r602_c0_f0077.jpg
78,1,0,862,325,14578,0,"854,182;839,207;836,287;845,314;835,315;821,292;814,295;816,307;841,328;836,352;824,354;813,371;816,396;820,369;835,360;836,408;816,430;823,441;843,446;876,444;893,429;875,407;891,341;902,351;909,369;914,363;902,327;915,319;900,324;895,312;902,281;919,256;900,257;904,245;897,233;856,216;860,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r817_c0_f0078.jpg
78,2,0,994,243,9712,0,"1059,179;1031,176;1047,189;1013,211;994,195;1003,213;984,224;911,200;880,201;882,208;935,221;959,235;959,246;934,261;941,270;937,284;975,269;990,277;970,313;946,329;975,318;978,325;963,345;1005,308;1012,261;1034,282;1022,251;1031,237;1065,210;1087,222;1078,198",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r817_c0_f0078.jpg
79,1,0,863,324,14413,0,"853,183;839,211;838,288;846,312;835,314;820,292;814,295;816,307;841,327;843,340;835,356;825,354;816,363;813,386;818,394;820,369;835,356;837,409;817,432;835,445;873,445;893,429;875,414;891,340;903,351;909,369;914,362;911,340;895,313;918,254;903,252;896,231;856,215;863,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r983_c0_f0079.jpg
79,2,0,994,243,9535,0,"1058,178;1037,176;1047,189;1014,211;994,197;1003,213;985,224;922,202;889,197;879,203;960,236;954,251;932,260;937,283;974,269;991,276;971,314;946,329;975,318;979,326;962,345;1005,308;1012,261;1025,266;1033,281;1022,252;1031,237;1064,210;1087,222;1078,198",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r983_c0_f0079.jpg
80,1,0,866,323,15145,0,"862,180;841,204;847,311;835,313;818,291;813,297;842,329;843,346;816,361;812,379;816,396;820,369;839,360;838,407;818,427;825,441;874,444;893,430;894,423;876,413;891,341;913,366;912,340;900,329;932,298;909,292;919,248;904,252;899,237;856,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r917_c0_f0080.jpg
80,2,0,995,243,9383,0,"1061,180;1042,176;1050,187;1015,211;998,201;1001,214;987,222;893,197;880,202;959,235;956,251;932,261;938,278;973,269;992,276;971,313;946,329;977,320;979,329;961,345;975,340;1005,308;1012,260;1032,280;1022,251;1065,210;1087,223;1078,198",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r917_c0_f0080.jpg
81,1,0,866,322,14881,0,"863,180;853,183;841,204;848,310;840,315;814,292;816,306;843,329;844,345;816,361;812,382;816,394;820,368;833,357;840,360;838,409;818,428;826,441;875,444;894,429;891,419;876,414;890,340;898,344;908,368;913,366;912,339;898,329;929,298;909,292;917,287;919,240;915,251;906,252;900,237;856,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r840_c0_f0081.jpg
81,2,0,996,243,9424,0,"1061,180;1041,176;1050,187;1015,211;994,197;1001,214;985,222;925,202;889,197;881,203;946,223;960,235;954,252;933,261;938,275;972,269;991,275;990,287;970,313;946,329;977,320;979,328;961,345;975,340;1005,308;1012,262;1024,266;1031,281;1033,270;1023,254;1031,238;1066,210;1087,223;1078,198",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r840_c0_f0081.jpg
